id,image,CQ,AQ,HQ,VQ,model,prompt_version,raw
741,00741_stitched.jpg,0.21,0.25,0.14,0.2,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.21,""AQ"":0.25,""HQ"":0.14,""VQ"":0.20}"
742,00742_stitched.jpg,0.33,0.44,0.11,-0.09,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.33,""AQ"":0.44,""HQ"":0.11,""VQ"":-0.09}"
748,00748_stitched.jpg,0.19,-0.18,0.14,0.18,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.19,""AQ"":-0.18,""HQ"":0.14,""VQ"":0.18}"
757,00757_stitched.jpg,0.37,-0.11,-0.17,-0.04,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.37,""AQ"":-0.11,""HQ"":-0.17,""VQ"":-0.04}"
760,00760_stitched.jpg,0.45,0.25,0.02,-0.05,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.45,""AQ"":0.25,""HQ"":0.02,""VQ"":-0.05}"
763,00763_stitched.jpg,0.52,0.36,0.22,0.06,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.52,""AQ"":0.36,""HQ"":0.22,""VQ"":0.06}"
778,00778_stitched.jpg,0.5,0.07,0.17,-0.21,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.50,""AQ"":0.07,""HQ"":0.17,""VQ"":-0.21}"
790,00790_stitched.jpg,0.32,-0.05,0.34,-0.03,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.32,""AQ"":-0.05,""HQ"":0.34,""VQ"":-0.03}"
796,00796_stitched.jpg,0.35,-0.08,0.1,0.31,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.35,""AQ"":-0.08,""HQ"":0.10,""VQ"":0.31}"
797,00797_stitched.jpg,0.27,0.53,0.5,-0.16,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.27,""AQ"":0.53,""HQ"":0.50,""VQ"":-0.16}"
801,00801_stitched.jpg,0.28,0.01,0.02,0.28,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.28,""AQ"":0.01,""HQ"":0.02,""VQ"":0.28}"
808,00808_stitched.jpg,0.16,0.12,0.15,0.12,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.16,""AQ"":0.12,""HQ"":0.15,""VQ"":0.12}"
823,00823_stitched.jpg,0.45,-0.04,0.08,-0.09,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.45,""AQ"":-0.04,""HQ"":0.08,""VQ"":-0.09}"
834,00834_stitched.jpg,0.19,0.05,-0.02,-0.01,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.19,""AQ"":0.05,""HQ"":-0.02,""VQ"":-0.01}"
841,00841_stitched.jpg,0.68,0.49,0.39,-0.05,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.68,""AQ"":0.49,""HQ"":0.39,""VQ"":-0.05}"
848,00848_stitched.jpg,0.49,0.32,0.06,0.12,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.49,""AQ"":0.32,""HQ"":0.06,""VQ"":0.12}"
853,00853_stitched.jpg,0.19,0.13,-0.01,-0.17,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.19,""AQ"":0.13,""HQ"":-0.01,""VQ"":-0.17}"
860,00860_stitched.jpg,0.49,-0.17,0.17,0.03,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.49,""AQ"":-0.17,""HQ"":0.17,""VQ"":0.03}"
866,00866_stitched.jpg,0.21,-0.08,-0.03,0.02,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.21,""AQ"":-0.08,""HQ"":-0.03,""VQ"":0.02}"
878,00878_stitched.jpg,-0.07,0.05,-0.15,0.06,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.07,""AQ"":0.05,""HQ"":-0.15,""VQ"":0.06}"
879,00879_stitched.jpg,0.02,0.56,0.27,0.24,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.02,""AQ"":0.56,""HQ"":0.27,""VQ"":0.24}"
881,00881_stitched.jpg,0.26,0.2,0.19,-0.08,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.26,""AQ"":0.20,""HQ"":0.19,""VQ"":-0.08}"
889,00889_stitched.jpg,0.08,-0.1,-0.08,-0.18,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.08,""AQ"":-0.10,""HQ"":-0.08,""VQ"":-0.18}"
891,00891_stitched.jpg,0.48,-0.14,-0.1,-0.08,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.48,""AQ"":-0.14,""HQ"":-0.10,""VQ"":-0.08}"
898,00898_stitched.jpg,0.52,0.51,0.31,0.04,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.52,""AQ"":0.51,""HQ"":0.31,""VQ"":0.04}"
902,00902_stitched.jpg,0.09,-0.01,-0.17,-0.03,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.09,""AQ"":-0.01,""HQ"":-0.17,""VQ"":-0.03}"
915,00915_stitched.jpg,0.28,-0.03,0.11,-0.02,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.28,""AQ"":-0.03,""HQ"":0.11,""VQ"":-0.02}"
922,00922_stitched.jpg,0.18,-0.02,-0.13,-0.06,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.18,""AQ"":-0.02,""HQ"":-0.13,""VQ"":-0.06}"
938,00938_stitched.jpg,0.15,-0.11,-0.22,-0.06,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.15,""AQ"":-0.11,""HQ"":-0.22,""VQ"":-0.06}"
940,00940_stitched.jpg,0.17,0.2,0.0,-0.04,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.17,""AQ"":0.20,""HQ"":0.00,""VQ"":-0.04}"
943,00943_stitched.jpg,-0.16,0.21,-0.29,-0.01,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.16,""AQ"":0.21,""HQ"":-0.29,""VQ"":-0.01}"
946,00946_stitched.jpg,0.48,0.62,0.28,-0.07,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.48,""AQ"":0.62,""HQ"":0.28,""VQ"":-0.07}"
949,00949_stitched.jpg,0.48,0.0,0.32,0.15,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.48,""AQ"":0.00,""HQ"":0.32,""VQ"":0.15}"
956,00956_stitched.jpg,0.27,0.25,0.16,-0.11,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.27,""AQ"":0.25,""HQ"":0.16,""VQ"":-0.11}"
958,00958_stitched.jpg,0.12,0.35,-0.04,0.03,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.12,""AQ"":0.35,""HQ"":-0.04,""VQ"":0.03}"
969,00969_stitched.jpg,0.61,0.37,0.27,-0.0,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.61,""AQ"":0.37,""HQ"":0.27,""VQ"":-0.00}"
970,00970_stitched.jpg,0.01,0.49,0.21,0.16,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.01,""AQ"":0.49,""HQ"":0.21,""VQ"":0.16}"
980,00980_stitched.jpg,0.14,-0.12,-0.07,0.12,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.14,""AQ"":-0.12,""HQ"":-0.07,""VQ"":0.12}"
984,00984_stitched.jpg,0.04,-0.0,0.02,-0.04,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.04,""AQ"":-0.00,""HQ"":0.02,""VQ"":-0.04}"
995,00995_stitched.jpg,0.57,-0.01,-0.23,0.03,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.57,""AQ"":-0.01,""HQ"":-0.23,""VQ"":0.03}"
1005,01005_stitched.jpg,0.29,0.4,0.22,0.11,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.29,""AQ"":0.40,""HQ"":0.22,""VQ"":0.11}"
1011,01011_stitched.jpg,0.45,0.35,0.21,-0.01,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.45,""AQ"":0.35,""HQ"":0.21,""VQ"":-0.01}"
1016,01016_stitched.jpg,-0.07,0.17,0.1,0.18,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.07,""AQ"":0.17,""HQ"":0.10,""VQ"":0.18}"
1018,01018_stitched.jpg,0.29,0.1,-0.11,-0.0,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.29,""AQ"":0.10,""HQ"":-0.11,""VQ"":-0.00}"
1020,01020_stitched.jpg,0.31,0.18,0.07,-0.14,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.31,""AQ"":0.18,""HQ"":0.07,""VQ"":-0.14}"
1030,01030_stitched.jpg,0.29,0.1,0.11,-0.16,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.29,""AQ"":0.10,""HQ"":0.11,""VQ"":-0.16}"
1032,01032_stitched.jpg,0.36,-0.02,-0.08,-0.24,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.36,""AQ"":-0.02,""HQ"":-0.08,""VQ"":-0.24}"
1033,01033_stitched.jpg,0.34,0.43,-0.2,0.1,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.34,""AQ"":0.43,""HQ"":-0.20,""VQ"":0.10}"
1036,01036_stitched.jpg,0.01,-0.21,-0.18,-0.13,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.01,""AQ"":-0.21,""HQ"":-0.18,""VQ"":-0.13}"
1045,01045_stitched.jpg,-0.23,-0.14,-0.25,-0.13,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.23,""AQ"":-0.14,""HQ"":-0.25,""VQ"":-0.13}"
1046,01046_stitched.jpg,0.25,-0.09,-0.12,-0.06,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.25,""AQ"":-0.09,""HQ"":-0.12,""VQ"":-0.06}"
1051,01051_stitched.jpg,-0.09,-0.04,0.34,0.16,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.09,""AQ"":-0.04,""HQ"":0.34,""VQ"":0.16}"
1052,01052_stitched.jpg,0.34,0.05,0.48,0.29,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.34,""AQ"":0.05,""HQ"":0.48,""VQ"":0.29}"
1064,01064_stitched.jpg,-0.48,-0.16,-0.49,0.01,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.48,""AQ"":-0.16,""HQ"":-0.49,""VQ"":0.01}"
1072,01072_stitched.jpg,0.34,0.2,0.01,0.0,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.34,""AQ"":0.20,""HQ"":0.01,""VQ"":0.00}"
1075,01075_stitched.jpg,0.02,0.5,0.52,0.04,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.02,""AQ"":0.50,""HQ"":0.52,""VQ"":0.04}"
1095,01095_stitched.jpg,0.25,-0.13,-0.15,0.03,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.25,""AQ"":-0.13,""HQ"":-0.15,""VQ"":0.03}"
1101,01101_stitched.jpg,0.48,0.65,0.43,-0.27,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.48,""AQ"":0.65,""HQ"":0.43,""VQ"":-0.27}"
1103,01103_stitched.jpg,0.51,-0.12,-0.23,-0.12,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.51,""AQ"":-0.12,""HQ"":-0.23,""VQ"":-0.12}"
1123,01123_stitched.jpg,0.0,0.06,0.13,0.09,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.00,""AQ"":0.06,""HQ"":0.13,""VQ"":0.09}"
1126,01126_stitched.jpg,0.05,-0.17,0.05,0.11,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.05,""AQ"":-0.17,""HQ"":0.05,""VQ"":0.11}"
1143,01143_stitched.jpg,-0.15,-0.0,-0.02,0.01,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.15,""AQ"":-0.00,""HQ"":-0.02,""VQ"":0.01}"
1151,01151_stitched.jpg,0.86,0.31,0.12,-0.13,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.86,""AQ"":0.31,""HQ"":0.12,""VQ"":-0.13}"
1156,01156_stitched.jpg,-0.02,0.33,0.01,-0.08,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.02,""AQ"":0.33,""HQ"":0.01,""VQ"":-0.08}"
1177,01177_stitched.jpg,0.17,0.46,0.33,0.02,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.17,""AQ"":0.46,""HQ"":0.33,""VQ"":0.02}"
1179,01179_stitched.jpg,0.02,0.56,0.4,0.05,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.02,""AQ"":0.56,""HQ"":0.40,""VQ"":0.05}"
1183,01183_stitched.jpg,-0.14,0.58,0.35,0.12,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.14,""AQ"":0.58,""HQ"":0.35,""VQ"":0.12}"
1186,01186_stitched.jpg,0.16,0.03,0.02,0.11,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.16,""AQ"":0.03,""HQ"":0.02,""VQ"":0.11}"
1196,01196_stitched.jpg,0.34,0.17,-0.02,-0.09,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.34,""AQ"":0.17,""HQ"":-0.02,""VQ"":-0.09}"
1202,01202_stitched.jpg,0.44,-0.0,0.13,-0.15,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.44,""AQ"":-0.00,""HQ"":0.13,""VQ"":-0.15}"
1206,01206_stitched.jpg,-0.32,0.17,0.3,-0.01,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.32,""AQ"":0.17,""HQ"":0.30,""VQ"":-0.01}"
1208,01208_stitched.jpg,0.15,0.53,0.18,0.07,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.15,""AQ"":0.53,""HQ"":0.18,""VQ"":0.07}"
1212,01212_stitched.jpg,0.04,0.6,0.45,0.19,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.04,""AQ"":0.60,""HQ"":0.45,""VQ"":0.19}"
1215,01215_stitched.jpg,0.44,-0.31,-0.17,-0.07,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.44,""AQ"":-0.31,""HQ"":-0.17,""VQ"":-0.07}"
1220,01220_stitched.jpg,-0.22,0.11,-0.08,0.05,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.22,""AQ"":0.11,""HQ"":-0.08,""VQ"":0.05}"
1231,01231_stitched.jpg,-0.25,0.46,-0.04,-0.04,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.25,""AQ"":0.46,""HQ"":-0.04,""VQ"":-0.04}"
1234,01234_stitched.jpg,0.41,0.14,0.3,-0.06,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.41,""AQ"":0.14,""HQ"":0.30,""VQ"":-0.06}"
1249,01249_stitched.jpg,0.46,0.54,0.23,0.01,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.46,""AQ"":0.54,""HQ"":0.23,""VQ"":0.01}"
1256,01256_stitched.jpg,0.54,0.66,0.23,0.03,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.54,""AQ"":0.66,""HQ"":0.23,""VQ"":0.03}"
1272,01272_stitched.jpg,0.21,0.09,-0.06,-0.08,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.21,""AQ"":0.09,""HQ"":-0.06,""VQ"":-0.08}"
1282,01282_stitched.jpg,0.4,-0.02,0.06,0.04,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.40,""AQ"":-0.02,""HQ"":0.06,""VQ"":0.04}"
1290,01290_stitched.jpg,0.58,0.29,0.35,0.01,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.58,""AQ"":0.29,""HQ"":0.35,""VQ"":0.01}"
1293,01293_stitched.jpg,0.55,0.13,0.2,0.39,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.55,""AQ"":0.13,""HQ"":0.20,""VQ"":0.39}"
1298,01298_stitched.jpg,0.28,0.31,0.16,0.24,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.28,""AQ"":0.31,""HQ"":0.16,""VQ"":0.24}"
1306,01306_stitched.jpg,0.54,0.52,0.16,-0.17,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.54,""AQ"":0.52,""HQ"":0.16,""VQ"":-0.17}"
1318,01318_stitched.jpg,0.06,0.5,0.22,0.25,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.06,""AQ"":0.50,""HQ"":0.22,""VQ"":0.25}"
1325,01325_stitched.jpg,0.16,-0.02,-0.09,0.03,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.16,""AQ"":-0.02,""HQ"":-0.09,""VQ"":0.03}"
1328,01328_stitched.jpg,0.5,0.16,0.28,0.03,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.50,""AQ"":0.16,""HQ"":0.28,""VQ"":0.03}"
1330,01330_stitched.jpg,0.34,0.51,0.3,-0.09,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.34,""AQ"":0.51,""HQ"":0.30,""VQ"":-0.09}"
1333,01333_stitched.jpg,0.02,0.08,-0.01,0.05,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.02,""AQ"":0.08,""HQ"":-0.01,""VQ"":0.05}"
1336,01336_stitched.jpg,0.62,0.18,0.27,-0.02,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.62,""AQ"":0.18,""HQ"":0.27,""VQ"":-0.02}"
1340,01340_stitched.jpg,0.46,-0.24,0.12,-0.12,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.46,""AQ"":-0.24,""HQ"":0.12,""VQ"":-0.12}"
1343,01343_stitched.jpg,0.11,0.13,0.07,0.18,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.11,""AQ"":0.13,""HQ"":0.07,""VQ"":0.18}"
1351,01351_stitched.jpg,0.43,0.23,0.23,0.17,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.43,""AQ"":0.23,""HQ"":0.23,""VQ"":0.17}"
1352,01352_stitched.jpg,-0.17,-0.19,0.39,0.31,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.17,""AQ"":-0.19,""HQ"":0.39,""VQ"":0.31}"
1353,01353_stitched.jpg,0.08,0.53,0.01,0.19,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.08,""AQ"":0.53,""HQ"":0.01,""VQ"":0.19}"
1358,01358_stitched.jpg,0.16,0.41,0.46,0.03,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.16,""AQ"":0.41,""HQ"":0.46,""VQ"":0.03}"
1369,01369_stitched.jpg,0.4,0.14,0.28,0.03,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.40,""AQ"":0.14,""HQ"":0.28,""VQ"":0.03}"
1370,01370_stitched.jpg,-0.01,-0.12,-0.06,-0.17,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.01,""AQ"":-0.12,""HQ"":-0.06,""VQ"":-0.17}"
1373,01373_stitched.jpg,0.25,-0.01,0.25,-0.07,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.25,""AQ"":-0.01,""HQ"":0.25,""VQ"":-0.07}"
1376,01376_stitched.jpg,-0.02,-0.13,0.17,0.14,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.02,""AQ"":-0.13,""HQ"":0.17,""VQ"":0.14}"
1383,01383_stitched.jpg,0.25,0.26,0.31,0.06,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.25,""AQ"":0.26,""HQ"":0.31,""VQ"":0.06}"
1384,01384_stitched.jpg,-0.05,-0.04,0.12,-0.05,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.05,""AQ"":-0.04,""HQ"":0.12,""VQ"":-0.05}"
1385,01385_stitched.jpg,0.51,-0.06,0.33,0.23,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.51,""AQ"":-0.06,""HQ"":0.33,""VQ"":0.23}"
1392,01392_stitched.jpg,0.3,0.36,0.16,0.24,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.30,""AQ"":0.36,""HQ"":0.16,""VQ"":0.24}"
1395,01395_stitched.jpg,0.3,0.37,0.38,0.26,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.30,""AQ"":0.37,""HQ"":0.38,""VQ"":0.26}"
1399,01399_stitched.jpg,0.36,-0.19,0.32,0.14,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.36,""AQ"":-0.19,""HQ"":0.32,""VQ"":0.14}"
1405,01405_stitched.jpg,0.08,-0.05,-0.1,0.08,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.08,""AQ"":-0.05,""HQ"":-0.10,""VQ"":0.08}"
1414,01414_stitched.jpg,0.21,0.13,0.26,0.03,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.21,""AQ"":0.13,""HQ"":0.26,""VQ"":0.03}"
1419,01419_stitched.jpg,0.36,-0.04,0.4,-0.11,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.36,""AQ"":-0.04,""HQ"":0.40,""VQ"":-0.11}"
1422,01422_stitched.jpg,0.01,0.03,-0.11,-0.03,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.01,""AQ"":0.03,""HQ"":-0.11,""VQ"":-0.03}"
1424,01424_stitched.jpg,-0.19,0.11,-0.08,0.08,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.19,""AQ"":0.11,""HQ"":-0.08,""VQ"":0.08}"
1425,01425_stitched.jpg,-0.09,0.31,0.16,0.22,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.09,""AQ"":0.31,""HQ"":0.16,""VQ"":0.22}"
1429,01429_stitched.jpg,-0.17,0.1,-0.1,0.11,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.17,""AQ"":0.10,""HQ"":-0.10,""VQ"":0.11}"
1433,01433_stitched.jpg,0.08,-0.36,0.01,-0.02,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.08,""AQ"":-0.36,""HQ"":0.01,""VQ"":-0.02}"
1438,01438_stitched.jpg,0.24,0.14,0.14,0.06,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.24,""AQ"":0.14,""HQ"":0.14,""VQ"":0.06}"
1445,01445_stitched.jpg,-0.16,0.23,-0.12,0.08,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.16,""AQ"":0.23,""HQ"":-0.12,""VQ"":0.08}"
1448,01448_stitched.jpg,-0.04,-0.06,0.19,0.38,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.04,""AQ"":-0.06,""HQ"":0.19,""VQ"":0.38}"
1461,01461_stitched.jpg,-0.23,-0.06,-0.07,0.03,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.23,""AQ"":-0.06,""HQ"":-0.07,""VQ"":0.03}"
1464,01464_stitched.jpg,0.37,0.45,0.32,0.06,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.37,""AQ"":0.45,""HQ"":0.32,""VQ"":0.06}"
1466,01466_stitched.jpg,0.22,0.21,0.4,0.26,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.22,""AQ"":0.21,""HQ"":0.40,""VQ"":0.26}"
1473,01473_stitched.jpg,0.42,0.47,0.39,-0.02,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.42,""AQ"":0.47,""HQ"":0.39,""VQ"":-0.02}"
1480,01480_stitched.jpg,0.08,0.03,0.06,0.31,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.08,""AQ"":0.03,""HQ"":0.06,""VQ"":0.31}"
1487,01487_stitched.jpg,0.89,0.22,0.28,0.13,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.89,""AQ"":0.22,""HQ"":0.28,""VQ"":0.13}"
1495,01495_stitched.jpg,-0.0,0.5,0.56,0.13,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.00,""AQ"":0.50,""HQ"":0.56,""VQ"":0.13}"
1501,01501_stitched.jpg,0.13,-0.07,0.06,0.09,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.13,""AQ"":-0.07,""HQ"":0.06,""VQ"":0.09}"
1508,01508_stitched.jpg,0.09,-0.2,-0.11,0.23,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.09,""AQ"":-0.20,""HQ"":-0.11,""VQ"":0.23}"
1513,01513_stitched.jpg,0.01,0.51,0.01,0.12,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.01,""AQ"":0.51,""HQ"":0.01,""VQ"":0.12}"
1515,01515_stitched.jpg,0.23,0.16,0.14,0.08,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.23,""AQ"":0.16,""HQ"":0.14,""VQ"":0.08}"
1519,01519_stitched.jpg,0.02,-0.07,0.11,0.13,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.02,""AQ"":-0.07,""HQ"":0.11,""VQ"":0.13}"
1527,01527_stitched.jpg,0.2,0.5,0.65,0.1,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.20,""AQ"":0.50,""HQ"":0.65,""VQ"":0.10}"
1531,01531_stitched.jpg,-0.06,-0.1,0.01,0.15,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.06,""AQ"":-0.10,""HQ"":0.01,""VQ"":0.15}"
1541,01541_stitched.jpg,-0.25,0.32,0.21,0.11,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.25,""AQ"":0.32,""HQ"":0.21,""VQ"":0.11}"
1546,01546_stitched.jpg,-0.28,-0.07,-0.08,0.09,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.28,""AQ"":-0.07,""HQ"":-0.08,""VQ"":0.09}"
1549,01549_stitched.jpg,0.03,0.31,0.37,0.21,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.03,""AQ"":0.31,""HQ"":0.37,""VQ"":0.21}"
1550,01550_stitched.jpg,0.16,-0.02,-0.03,0.12,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.16,""AQ"":-0.02,""HQ"":-0.03,""VQ"":0.12}"
1552,01552_stitched.jpg,-0.11,0.31,0.18,0.14,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.11,""AQ"":0.31,""HQ"":0.18,""VQ"":0.14}"
1557,01557_stitched.jpg,0.61,0.15,0.3,0.11,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.61,""AQ"":0.15,""HQ"":0.30,""VQ"":0.11}"
1562,01562_stitched.jpg,-0.19,0.68,0.24,0.29,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.19,""AQ"":0.68,""HQ"":0.24,""VQ"":0.29}"
1567,01567_stitched.jpg,0.07,0.2,0.14,0.28,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.07,""AQ"":0.20,""HQ"":0.14,""VQ"":0.28}"
1568,01568_stitched.jpg,-0.0,0.04,0.36,0.35,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.00,""AQ"":0.04,""HQ"":0.36,""VQ"":0.35}"
1578,01578_stitched.jpg,0.48,0.14,0.38,0.13,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.48,""AQ"":0.14,""HQ"":0.38,""VQ"":0.13}"
1582,01582_stitched.jpg,0.87,0.28,0.18,-0.15,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.87,""AQ"":0.28,""HQ"":0.18,""VQ"":-0.15}"
