id,image,CQ,AQ,HQ,VQ,model,prompt_version,raw
801,00801_stitched.jpg,0.23,0.03,0.29,-0.04,gpt-4.1-mini,baseline,"{""CQ"":0.23,""AQ"":0.03,""HQ"":0.29,""VQ"":-0.04}"
808,00808_stitched.jpg,-0.02,0.06,0.14,0.01,gpt-4.1-mini,baseline,"{""CQ"":-0.02,""AQ"":0.06,""HQ"":0.14,""VQ"":0.01}"
823,00823_stitched.jpg,0.42,0.14,0.05,-0.08,gpt-4.1-mini,baseline,"{""CQ"":0.42,""AQ"":0.14,""HQ"":0.05,""VQ"":-0.08}"
834,00834_stitched.jpg,0.24,-0.08,0.17,-0.01,gpt-4.1-mini,baseline,"{""CQ"":0.24,""AQ"":-0.08,""HQ"":0.17,""VQ"":-0.01}"
841,00841_stitched.jpg,0.74,0.63,0.3,-0.13,gpt-4.1-mini,baseline,"{""CQ"":0.74,""AQ"":0.63,""HQ"":0.30,""VQ"":-0.13}"
848,00848_stitched.jpg,0.56,0.07,0.22,-0.08,gpt-4.1-mini,baseline,"{""CQ"":0.56,""AQ"":0.07,""HQ"":0.22,""VQ"":-0.08}"
853,00853_stitched.jpg,0.2,0.04,0.25,-0.05,gpt-4.1-mini,baseline,"{""CQ"":0.20,""AQ"":0.04,""HQ"":0.25,""VQ"":-0.05}"
860,00860_stitched.jpg,0.23,0.19,0.2,-0.02,gpt-4.1-mini,baseline,"{""CQ"":0.23,""AQ"":0.19,""HQ"":0.20,""VQ"":-0.02}"
866,00866_stitched.jpg,0.22,-0.09,-0.11,-0.1,gpt-4.1-mini,baseline,"{""CQ"":0.22,""AQ"":-0.09,""HQ"":-0.11,""VQ"":-0.10}"
878,00878_stitched.jpg,0.21,0.03,-0.31,0.1,gpt-4.1-mini,baseline,"{""CQ"":0.21,""AQ"":0.03,""HQ"":-0.31,""VQ"":0.10}"
879,00879_stitched.jpg,-0.17,0.51,0.23,0.07,gpt-4.1-mini,baseline,"{""CQ"":-0.17,""AQ"":0.51,""HQ"":0.23,""VQ"":0.07}"
881,00881_stitched.jpg,0.25,0.11,0.04,0.07,gpt-4.1-mini,baseline,"{""CQ"":0.25,""AQ"":0.11,""HQ"":0.04,""VQ"":0.07}"
889,00889_stitched.jpg,0.49,-0.3,-0.14,-0.12,gpt-4.1-mini,baseline,"{""CQ"":0.49,""AQ"":-0.30,""HQ"":-0.14,""VQ"":-0.12}"
891,00891_stitched.jpg,0.56,-0.0,-0.04,-0.16,gpt-4.1-mini,baseline,"{""CQ"":0.56,""AQ"":-0.00,""HQ"":-0.04,""VQ"":-0.16}"
898,00898_stitched.jpg,0.68,0.66,0.03,-0.04,gpt-4.1-mini,baseline,"{""CQ"":0.68,""AQ"":0.66,""HQ"":0.03,""VQ"":-0.04}"
902,00902_stitched.jpg,0.22,0.08,0.28,-0.04,gpt-4.1-mini,baseline,"{""CQ"":0.22,""AQ"":0.08,""HQ"":0.28,""VQ"":-0.04}"
915,00915_stitched.jpg,0.43,-0.0,0.18,-0.05,gpt-4.1-mini,baseline,"{""CQ"":0.43,""AQ"":-0.00,""HQ"":0.18,""VQ"":-0.05}"
922,00922_stitched.jpg,-0.0,-0.04,-0.18,0.02,gpt-4.1-mini,baseline,"{""CQ"":-0.00,""AQ"":-0.04,""HQ"":-0.18,""VQ"":0.02}"
938,00938_stitched.jpg,0.16,-0.11,-0.12,0.04,gpt-4.1-mini,baseline,"{""CQ"":0.16,""AQ"":-0.11,""HQ"":-0.12,""VQ"":0.04}"
940,00940_stitched.jpg,0.42,0.25,-0.32,0.0,gpt-4.1-mini,baseline,"{""CQ"":0.42,""AQ"":0.25,""HQ"":-0.32,""VQ"":0.00}"
943,00943_stitched.jpg,0.18,0.14,-0.01,-0.03,gpt-4.1-mini,baseline,"{""CQ"":0.18,""AQ"":0.14,""HQ"":-0.01,""VQ"":-0.03}"
946,00946_stitched.jpg,0.51,0.54,0.26,-0.04,gpt-4.1-mini,baseline,"{""CQ"":0.51,""AQ"":0.54,""HQ"":0.26,""VQ"":-0.04}"
949,00949_stitched.jpg,0.24,0.1,0.0,0.01,gpt-4.1-mini,baseline,"{""CQ"":0.24,""AQ"":0.10,""HQ"":0.00,""VQ"":0.01}"
956,00956_stitched.jpg,-0.1,0.51,-0.04,-0.08,gpt-4.1-mini,baseline,"{""CQ"":-0.10,""AQ"":0.51,""HQ"":-0.04,""VQ"":-0.08}"
958,00958_stitched.jpg,-0.01,0.1,0.33,0.02,gpt-4.1-mini,baseline,"{""CQ"":-0.01,""AQ"":0.10,""HQ"":0.33,""VQ"":0.02}"
969,00969_stitched.jpg,0.64,0.54,0.35,-0.18,gpt-4.1-mini,baseline,"{""CQ"":0.64,""AQ"":0.54,""HQ"":0.35,""VQ"":-0.18}"
970,00970_stitched.jpg,-0.36,0.58,0.48,0.25,gpt-4.1-mini,baseline,"{""CQ"":-0.36,""AQ"":0.58,""HQ"":0.48,""VQ"":0.25}"
980,00980_stitched.jpg,-0.11,-0.17,0.01,0.14,gpt-4.1-mini,baseline,"{""CQ"":-0.11,""AQ"":-0.17,""HQ"":0.01,""VQ"":0.14}"
984,00984_stitched.jpg,0.28,-0.0,0.26,-0.04,gpt-4.1-mini,baseline,"{""CQ"":0.28,""AQ"":-0.00,""HQ"":0.26,""VQ"":-0.04}"
995,00995_stitched.jpg,0.26,-0.11,-0.07,0.09,gpt-4.1-mini,baseline,"{""CQ"":0.26,""AQ"":-0.11,""HQ"":-0.07,""VQ"":0.09}"
1005,01005_stitched.jpg,0.51,0.45,0.24,0.07,gpt-4.1-mini,baseline,"{""CQ"":0.51,""AQ"":0.45,""HQ"":0.24,""VQ"":0.07}"
1011,01011_stitched.jpg,0.45,0.47,0.19,-0.03,gpt-4.1-mini,baseline,"{""CQ"":0.45,""AQ"":0.47,""HQ"":0.19,""VQ"":-0.03}"
1016,01016_stitched.jpg,-0.15,0.37,0.29,0.37,gpt-4.1-mini,baseline,"{""CQ"":-0.15,""AQ"":0.37,""HQ"":0.29,""VQ"":0.37}"
1018,01018_stitched.jpg,0.19,0.01,-0.06,0.11,gpt-4.1-mini,baseline,"{""CQ"":0.19,""AQ"":0.01,""HQ"":-0.06,""VQ"":0.11}"
1020,01020_stitched.jpg,0.15,0.12,0.04,-0.07,gpt-4.1-mini,baseline,"{""CQ"":0.15,""AQ"":0.12,""HQ"":0.04,""VQ"":-0.07}"
1030,01030_stitched.jpg,0.25,0.11,0.03,0.0,gpt-4.1-mini,baseline,"{""CQ"":0.25,""AQ"":0.11,""HQ"":0.03,""VQ"":0.00}"
1032,01032_stitched.jpg,0.26,-0.06,-0.03,-0.01,gpt-4.1-mini,baseline,"{""CQ"":0.26,""AQ"":-0.06,""HQ"":-0.03,""VQ"":-0.01}"
1033,01033_stitched.jpg,0.0,-0.17,-0.1,-0.02,gpt-4.1-mini,baseline,"{""CQ"":0.00,""AQ"":-0.17,""HQ"":-0.10,""VQ"":-0.02}"
1036,01036_stitched.jpg,0.02,-0.18,-0.14,-0.12,gpt-4.1-mini,baseline,"{""CQ"":0.02,""AQ"":-0.18,""HQ"":-0.14,""VQ"":-0.12}"
1045,01045_stitched.jpg,0.53,-0.28,-0.11,-0.11,gpt-4.1-mini,baseline,"{""CQ"":0.53,""AQ"":-0.28,""HQ"":-0.11,""VQ"":-0.11}"
1046,01046_stitched.jpg,0.18,-0.05,-0.05,0.02,gpt-4.1-mini,baseline,"{""CQ"":0.18,""AQ"":-0.05,""HQ"":-0.05,""VQ"":0.02}"
1051,01051_stitched.jpg,0.48,0.07,0.31,0.35,gpt-4.1-mini,baseline,"{""CQ"":0.48,""AQ"":0.07,""HQ"":0.31,""VQ"":0.35}"
1052,01052_stitched.jpg,0.36,0.11,0.25,0.16,gpt-4.1-mini,baseline,"{""CQ"":0.36,""AQ"":0.11,""HQ"":0.25,""VQ"":0.16}"
1064,01064_stitched.jpg,0.05,-0.17,0.02,0.12,gpt-4.1-mini,baseline,"{""CQ"":0.05,""AQ"":-0.17,""HQ"":0.02,""VQ"":0.12}"
1072,01072_stitched.jpg,0.27,0.02,0.09,-0.0,gpt-4.1-mini,baseline,"{""CQ"":0.27,""AQ"":0.02,""HQ"":0.09,""VQ"":-0.00}"
1075,01075_stitched.jpg,0.23,0.71,0.0,0.17,gpt-4.1-mini,baseline,"{""CQ"":0.23,""AQ"":0.71,""HQ"":0.00,""VQ"":0.17}"
1095,01095_stitched.jpg,0.08,0.02,0.08,0.02,gpt-4.1-mini,baseline,"{""CQ"":0.08,""AQ"":0.02,""HQ"":0.08,""VQ"":0.02}"
1101,01101_stitched.jpg,0.44,0.48,0.4,0.06,gpt-4.1-mini,baseline,"{""CQ"":0.44,""AQ"":0.48,""HQ"":0.40,""VQ"":0.06}"
1103,01103_stitched.jpg,0.1,-0.16,-0.11,0.0,gpt-4.1-mini,baseline,"{""CQ"":0.10,""AQ"":-0.16,""HQ"":-0.11,""VQ"":0.00}"
1123,01123_stitched.jpg,0.43,0.05,-0.03,-0.17,gpt-4.1-mini,baseline,"{""CQ"":0.43,""AQ"":0.05,""HQ"":-0.03,""VQ"":-0.17}"
1126,01126_stitched.jpg,0.24,-0.02,0.04,-0.12,gpt-4.1-mini,baseline,"{""CQ"":0.24,""AQ"":-0.02,""HQ"":0.04,""VQ"":-0.12}"
1143,01143_stitched.jpg,0.29,0.12,-0.37,0.0,gpt-4.1-mini,baseline,"{""CQ"":0.29,""AQ"":0.12,""HQ"":-0.37,""VQ"":0.00}"
1151,01151_stitched.jpg,0.47,0.12,0.17,-0.01,gpt-4.1-mini,baseline,"{""CQ"":0.47,""AQ"":0.12,""HQ"":0.17,""VQ"":-0.01}"
1156,01156_stitched.jpg,0.17,0.18,0.19,0.0,gpt-4.1-mini,baseline,"{""CQ"":0.17,""AQ"":0.18,""HQ"":0.19,""VQ"":0.00}"
1177,01177_stitched.jpg,0.25,0.16,0.04,0.13,gpt-4.1-mini,baseline,"{""CQ"":0.25,""AQ"":0.16,""HQ"":0.04,""VQ"":0.13}"
1179,01179_stitched.jpg,0.15,0.77,0.52,0.09,gpt-4.1-mini,baseline,"{""CQ"":0.15,""AQ"":0.77,""HQ"":0.52,""VQ"":0.09}"
1183,01183_stitched.jpg,-0.09,0.47,0.19,0.16,gpt-4.1-mini,baseline,"{""CQ"":-0.09,""AQ"":0.47,""HQ"":0.19,""VQ"":0.16}"
1186,01186_stitched.jpg,0.23,0.18,0.04,0.12,gpt-4.1-mini,baseline,"{""CQ"":0.23,""AQ"":0.18,""HQ"":0.04,""VQ"":0.12}"
1196,01196_stitched.jpg,0.3,0.15,0.39,0.11,gpt-4.1-mini,baseline,"{""CQ"":0.30,""AQ"":0.15,""HQ"":0.39,""VQ"":0.11}"
1202,01202_stitched.jpg,0.32,0.2,0.09,-0.09,gpt-4.1-mini,baseline,"{""CQ"":0.32,""AQ"":0.20,""HQ"":0.09,""VQ"":-0.09}"
1206,01206_stitched.jpg,0.04,0.55,0.13,0.36,gpt-4.1-mini,baseline,"{""CQ"":0.04,""AQ"":0.55,""HQ"":0.13,""VQ"":0.36}"
1208,01208_stitched.jpg,0.04,0.22,0.29,0.28,gpt-4.1-mini,baseline,"{""CQ"":0.04,""AQ"":0.22,""HQ"":0.29,""VQ"":0.28}"
1212,01212_stitched.jpg,0.04,0.27,0.32,0.13,gpt-4.1-mini,baseline,"{""CQ"":0.04,""AQ"":0.27,""HQ"":0.32,""VQ"":0.13}"
1215,01215_stitched.jpg,0.19,-0.07,0.16,-0.11,gpt-4.1-mini,baseline,"{""CQ"":0.19,""AQ"":-0.07,""HQ"":0.16,""VQ"":-0.11}"
1220,01220_stitched.jpg,-0.37,-0.05,0.35,0.14,gpt-4.1-mini,baseline,"{""CQ"":-0.37,""AQ"":-0.05,""HQ"":0.35,""VQ"":0.14}"
1231,01231_stitched.jpg,0.33,0.49,0.46,0.03,gpt-4.1-mini,baseline,"{""CQ"":0.33,""AQ"":0.49,""HQ"":0.46,""VQ"":0.03}"
1234,01234_stitched.jpg,0.33,0.1,0.29,-0.05,gpt-4.1-mini,baseline,"{""CQ"":0.33,""AQ"":0.10,""HQ"":0.29,""VQ"":-0.05}"
1249,01249_stitched.jpg,0.44,0.27,0.2,0.04,gpt-4.1-mini,baseline,"{""CQ"":0.44,""AQ"":0.27,""HQ"":0.20,""VQ"":0.04}"
1256,01256_stitched.jpg,0.65,0.45,0.23,0.07,gpt-4.1-mini,baseline,"{""CQ"":0.65,""AQ"":0.45,""HQ"":0.23,""VQ"":0.07}"
1272,01272_stitched.jpg,0.14,-0.07,-0.1,-0.03,gpt-4.1-mini,baseline,"{""CQ"":0.14,""AQ"":-0.07,""HQ"":-0.10,""VQ"":-0.03}"
1282,01282_stitched.jpg,0.24,-0.07,0.02,-0.01,gpt-4.1-mini,baseline,"{""CQ"":0.24,""AQ"":-0.07,""HQ"":0.02,""VQ"":-0.01}"
1290,01290_stitched.jpg,0.23,0.28,0.18,0.1,gpt-4.1-mini,baseline,"{""CQ"":0.23,""AQ"":0.28,""HQ"":0.18,""VQ"":0.10}"
1293,01293_stitched.jpg,0.23,0.17,0.24,0.27,gpt-4.1-mini,baseline,"{""CQ"":0.23,""AQ"":0.17,""HQ"":0.24,""VQ"":0.27}"
1298,01298_stitched.jpg,0.38,0.3,0.16,0.07,gpt-4.1-mini,baseline,"{""CQ"":0.38,""AQ"":0.30,""HQ"":0.16,""VQ"":0.07}"
1306,01306_stitched.jpg,0.35,0.33,0.37,-0.0,gpt-4.1-mini,baseline,"{""CQ"":0.35,""AQ"":0.33,""HQ"":0.37,""VQ"":-0.00}"
1318,01318_stitched.jpg,0.09,0.58,0.17,-0.03,gpt-4.1-mini,baseline,"{""CQ"":0.09,""AQ"":0.58,""HQ"":0.17,""VQ"":-0.03}"
1325,01325_stitched.jpg,0.29,-0.06,-0.03,-0.02,gpt-4.1-mini,baseline,"{""CQ"":0.29,""AQ"":-0.06,""HQ"":-0.03,""VQ"":-0.02}"
1328,01328_stitched.jpg,0.3,0.39,0.29,0.05,gpt-4.1-mini,baseline,"{""CQ"":0.30,""AQ"":0.39,""HQ"":0.29,""VQ"":0.05}"
1330,01330_stitched.jpg,0.75,0.62,0.28,0.0,gpt-4.1-mini,baseline,"{""CQ"":0.75,""AQ"":0.62,""HQ"":0.28,""VQ"":0.00}"
1333,01333_stitched.jpg,0.08,0.08,-0.07,0.19,gpt-4.1-mini,baseline,"{""CQ"":0.08,""AQ"":0.08,""HQ"":-0.07,""VQ"":0.19}"
1336,01336_stitched.jpg,0.23,0.24,0.41,0.02,gpt-4.1-mini,baseline,"{""CQ"":0.23,""AQ"":0.24,""HQ"":0.41,""VQ"":0.02}"
1340,01340_stitched.jpg,0.3,0.1,0.11,-0.09,gpt-4.1-mini,baseline,"{""CQ"":0.30,""AQ"":0.10,""HQ"":0.11,""VQ"":-0.09}"
1343,01343_stitched.jpg,0.06,0.38,0.06,0.3,gpt-4.1-mini,baseline,"{""CQ"":0.06,""AQ"":0.38,""HQ"":0.06,""VQ"":0.30}"
1351,01351_stitched.jpg,0.04,0.29,0.26,0.05,gpt-4.1-mini,baseline,"{""CQ"":0.04,""AQ"":0.29,""HQ"":0.26,""VQ"":0.05}"
1352,01352_stitched.jpg,-0.21,-0.04,-0.14,-0.08,gpt-4.1-mini,baseline,"{""CQ"":-0.21,""AQ"":-0.04,""HQ"":-0.14,""VQ"":-0.08}"
1353,01353_stitched.jpg,0.06,0.3,0.03,0.03,gpt-4.1-mini,baseline,"{""CQ"":0.06,""AQ"":0.30,""HQ"":0.03,""VQ"":0.03}"
1358,01358_stitched.jpg,0.08,0.35,0.43,-0.14,gpt-4.1-mini,baseline,"{""CQ"":0.08,""AQ"":0.35,""HQ"":0.43,""VQ"":-0.14}"
1369,01369_stitched.jpg,0.5,0.26,-0.18,-0.24,gpt-4.1-mini,baseline,"{""CQ"":0.50,""AQ"":0.26,""HQ"":-0.18,""VQ"":-0.24}"
1370,01370_stitched.jpg,-0.05,0.14,-0.35,-0.01,gpt-4.1-mini,baseline,"{""CQ"":-0.05,""AQ"":0.14,""HQ"":-0.35,""VQ"":-0.01}"
1373,01373_stitched.jpg,0.18,-0.14,0.3,-0.05,gpt-4.1-mini,baseline,"{""CQ"":0.18,""AQ"":-0.14,""HQ"":0.30,""VQ"":-0.05}"
1376,01376_stitched.jpg,0.36,0.19,0.22,0.06,gpt-4.1-mini,baseline,"{""CQ"":0.36,""AQ"":0.19,""HQ"":0.22,""VQ"":0.06}"
1383,01383_stitched.jpg,0.26,-0.14,0.27,0.19,gpt-4.1-mini,baseline,"{""CQ"":0.26,""AQ"":-0.14,""HQ"":0.27,""VQ"":0.19}"
1384,01384_stitched.jpg,0.44,-0.25,-0.09,-0.09,gpt-4.1-mini,baseline,"{""CQ"":0.44,""AQ"":-0.25,""HQ"":-0.09,""VQ"":-0.09}"
1385,01385_stitched.jpg,0.04,0.48,0.38,0.15,gpt-4.1-mini,baseline,"{""CQ"":0.04,""AQ"":0.48,""HQ"":0.38,""VQ"":0.15}"
1392,01392_stitched.jpg,0.45,0.51,0.13,0.45,gpt-4.1-mini,baseline,"{""CQ"":0.45,""AQ"":0.51,""HQ"":0.13,""VQ"":0.45}"
1395,01395_stitched.jpg,0.08,0.43,0.2,0.17,gpt-4.1-mini,baseline,"{""CQ"":0.08,""AQ"":0.43,""HQ"":0.20,""VQ"":0.17}"
1399,01399_stitched.jpg,0.03,0.18,0.44,0.2,gpt-4.1-mini,baseline,"{""CQ"":0.03,""AQ"":0.18,""HQ"":0.44,""VQ"":0.20}"
1405,01405_stitched.jpg,-0.35,0.34,0.53,0.28,gpt-4.1-mini,baseline,"{""CQ"":-0.35,""AQ"":0.34,""HQ"":0.53,""VQ"":0.28}"
1414,01414_stitched.jpg,0.12,0.18,0.12,0.0,gpt-4.1-mini,baseline,"{""CQ"":0.12,""AQ"":0.18,""HQ"":0.12,""VQ"":0.00}"
1419,01419_stitched.jpg,0.43,0.25,0.16,0.05,gpt-4.1-mini,baseline,"{""CQ"":0.43,""AQ"":0.25,""HQ"":0.16,""VQ"":0.05}"
1422,01422_stitched.jpg,0.39,0.01,0.13,0.04,gpt-4.1-mini,baseline,"{""CQ"":0.39,""AQ"":0.01,""HQ"":0.13,""VQ"":0.04}"
1424,01424_stitched.jpg,0.17,0.11,0.12,0.11,gpt-4.1-mini,baseline,"{""CQ"":0.17,""AQ"":0.11,""HQ"":0.12,""VQ"":0.11}"
1425,01425_stitched.jpg,-0.33,0.39,0.38,0.11,gpt-4.1-mini,baseline,"{""CQ"":-0.33,""AQ"":0.39,""HQ"":0.38,""VQ"":0.11}"
1429,01429_stitched.jpg,-0.04,0.12,-0.04,0.31,gpt-4.1-mini,baseline,"{""CQ"":-0.04,""AQ"":0.12,""HQ"":-0.04,""VQ"":0.31}"
1433,01433_stitched.jpg,0.17,-0.32,-0.05,-0.13,gpt-4.1-mini,baseline,"{""CQ"":0.17,""AQ"":-0.32,""HQ"":-0.05,""VQ"":-0.13}"
1438,01438_stitched.jpg,0.24,0.06,0.06,0.09,gpt-4.1-mini,baseline,"{""CQ"":0.24,""AQ"":0.06,""HQ"":0.06,""VQ"":0.09}"
1445,01445_stitched.jpg,0.04,0.14,0.3,0.2,gpt-4.1-mini,baseline,"{""CQ"":0.04,""AQ"":0.14,""HQ"":0.30,""VQ"":0.20}"
1448,01448_stitched.jpg,0.02,0.07,0.21,0.36,gpt-4.1-mini,baseline,"{""CQ"":0.02,""AQ"":0.07,""HQ"":0.21,""VQ"":0.36}"
1461,01461_stitched.jpg,-0.08,-0.17,-0.25,0.08,gpt-4.1-mini,baseline,"{""CQ"":-0.08,""AQ"":-0.17,""HQ"":-0.25,""VQ"":0.08}"
1464,01464_stitched.jpg,0.61,0.36,0.09,-0.16,gpt-4.1-mini,baseline,"{""CQ"":0.61,""AQ"":0.36,""HQ"":0.09,""VQ"":-0.16}"
1466,01466_stitched.jpg,0.1,0.51,0.27,0.04,gpt-4.1-mini,baseline,"{""CQ"":0.10,""AQ"":0.51,""HQ"":0.27,""VQ"":0.04}"
1473,01473_stitched.jpg,0.62,0.47,0.32,0.07,gpt-4.1-mini,baseline,"{""CQ"":0.62,""AQ"":0.47,""HQ"":0.32,""VQ"":0.07}"
1480,01480_stitched.jpg,0.13,0.16,0.25,0.13,gpt-4.1-mini,baseline,"{""CQ"":0.13,""AQ"":0.16,""HQ"":0.25,""VQ"":0.13}"
1487,01487_stitched.jpg,0.46,0.12,0.17,-0.12,gpt-4.1-mini,baseline,"{""CQ"":0.46,""AQ"":0.12,""HQ"":0.17,""VQ"":-0.12}"
1495,01495_stitched.jpg,0.3,0.69,0.48,0.24,gpt-4.1-mini,baseline,"{""CQ"":0.30,""AQ"":0.69,""HQ"":0.48,""VQ"":0.24}"
1501,01501_stitched.jpg,0.34,0.29,0.23,0.04,gpt-4.1-mini,baseline,"{""CQ"":0.34,""AQ"":0.29,""HQ"":0.23,""VQ"":0.04}"
1508,01508_stitched.jpg,0.16,-0.21,-0.04,0.14,gpt-4.1-mini,baseline,"{""CQ"":0.16,""AQ"":-0.21,""HQ"":-0.04,""VQ"":0.14}"
1513,01513_stitched.jpg,0.02,0.16,0.06,0.11,gpt-4.1-mini,baseline,"{""CQ"":0.02,""AQ"":0.16,""HQ"":0.06,""VQ"":0.11}"
1515,01515_stitched.jpg,0.58,0.15,0.18,-0.1,gpt-4.1-mini,baseline,"{""CQ"":0.58,""AQ"":0.15,""HQ"":0.18,""VQ"":-0.10}"
1519,01519_stitched.jpg,0.11,0.0,-0.09,0.08,gpt-4.1-mini,baseline,"{""CQ"":0.11,""AQ"":0.00,""HQ"":-0.09,""VQ"":0.08}"
1527,01527_stitched.jpg,-0.02,0.55,0.79,0.15,gpt-4.1-mini,baseline,"{""CQ"":-0.02,""AQ"":0.55,""HQ"":0.79,""VQ"":0.15}"
1531,01531_stitched.jpg,0.04,-0.1,-0.19,0.37,gpt-4.1-mini,baseline,"{""CQ"":0.04,""AQ"":-0.10,""HQ"":-0.19,""VQ"":0.37}"
1541,01541_stitched.jpg,0.22,0.02,0.32,0.46,gpt-4.1-mini,baseline,"{""CQ"":0.22,""AQ"":0.02,""HQ"":0.32,""VQ"":0.46}"
1546,01546_stitched.jpg,0.1,-0.13,0.03,0.08,gpt-4.1-mini,baseline,"{""CQ"":0.10,""AQ"":-0.13,""HQ"":0.03,""VQ"":0.08}"
1549,01549_stitched.jpg,0.04,0.5,0.53,0.24,gpt-4.1-mini,baseline,"{""CQ"":0.04,""AQ"":0.50,""HQ"":0.53,""VQ"":0.24}"
1550,01550_stitched.jpg,0.09,-0.07,0.05,-0.04,gpt-4.1-mini,baseline,"{""CQ"":0.09,""AQ"":-0.07,""HQ"":0.05,""VQ"":-0.04}"
1552,01552_stitched.jpg,0.18,0.2,0.09,0.21,gpt-4.1-mini,baseline,"{""CQ"":0.18,""AQ"":0.20,""HQ"":0.09,""VQ"":0.21}"
1557,01557_stitched.jpg,0.58,0.46,0.39,0.12,gpt-4.1-mini,baseline,"{""CQ"":0.58,""AQ"":0.46,""HQ"":0.39,""VQ"":0.12}"
1562,01562_stitched.jpg,-0.09,0.9,0.34,0.15,gpt-4.1-mini,baseline,"{""CQ"":-0.09,""AQ"":0.90,""HQ"":0.34,""VQ"":0.15}"
1567,01567_stitched.jpg,-0.02,0.17,0.07,0.16,gpt-4.1-mini,baseline,"{""CQ"":-0.02,""AQ"":0.17,""HQ"":0.07,""VQ"":0.16}"
1568,01568_stitched.jpg,0.12,0.25,0.28,0.36,gpt-4.1-mini,baseline,"{""CQ"":0.12,""AQ"":0.25,""HQ"":0.28,""VQ"":0.36}"
1578,01578_stitched.jpg,0.46,0.29,0.33,0.12,gpt-4.1-mini,baseline,"{""CQ"":0.46,""AQ"":0.29,""HQ"":0.33,""VQ"":0.12}"
1582,01582_stitched.jpg,0.58,0.26,0.38,-0.02,gpt-4.1-mini,baseline,"{""CQ"":0.58,""AQ"":0.26,""HQ"":0.38,""VQ"":-0.02}"
1585,01585_stitched.jpg,0.02,0.29,0.25,0.16,gpt-4.1-mini,baseline,"{""CQ"":0.02,""AQ"":0.29,""HQ"":0.25,""VQ"":0.16}"
1586,01586_stitched.jpg,-0.01,0.1,0.43,0.19,gpt-4.1-mini,baseline,"{""CQ"":-0.01,""AQ"":0.10,""HQ"":0.43,""VQ"":0.19}"
1596,01596_stitched.jpg,0.26,0.14,0.2,-0.1,gpt-4.1-mini,baseline,"{""CQ"":0.26,""AQ"":0.14,""HQ"":0.20,""VQ"":-0.10}"
1600,01600_stitched.jpg,0.12,-0.18,0.32,-0.1,gpt-4.1-mini,baseline,"{""CQ"":0.12,""AQ"":-0.18,""HQ"":0.32,""VQ"":-0.10}"
1604,01604_stitched.jpg,0.14,0.33,0.53,0.17,gpt-4.1-mini,baseline,"{""CQ"":0.14,""AQ"":0.33,""HQ"":0.53,""VQ"":0.17}"
1606,01606_stitched.jpg,0.23,0.22,0.13,0.04,gpt-4.1-mini,baseline,"{""CQ"":0.23,""AQ"":0.22,""HQ"":0.13,""VQ"":0.04}"
1616,01616_stitched.jpg,0.56,0.45,0.43,0.01,gpt-4.1-mini,baseline,"{""CQ"":0.56,""AQ"":0.45,""HQ"":0.43,""VQ"":0.01}"
1627,01627_stitched.jpg,0.68,0.15,-0.05,0.02,gpt-4.1-mini,baseline,"{""CQ"":0.68,""AQ"":0.15,""HQ"":-0.05,""VQ"":0.02}"
1628,01628_stitched.jpg,0.65,0.09,0.29,-0.09,gpt-4.1-mini,baseline,"{""CQ"":0.65,""AQ"":0.09,""HQ"":0.29,""VQ"":-0.09}"
1630,01630_stitched.jpg,0.49,0.43,0.51,0.09,gpt-4.1-mini,baseline,"{""CQ"":0.49,""AQ"":0.43,""HQ"":0.51,""VQ"":0.09}"
1636,01636_stitched.jpg,0.22,-0.05,0.07,0.05,gpt-4.1-mini,baseline,"{""CQ"":0.22,""AQ"":-0.05,""HQ"":0.07,""VQ"":0.05}"
1642,01642_stitched.jpg,-0.11,-0.05,-0.13,0.41,gpt-4.1-mini,baseline,"{""CQ"":-0.11,""AQ"":-0.05,""HQ"":-0.13,""VQ"":0.41}"
1643,01643_stitched.jpg,0.09,0.06,0.09,0.11,gpt-4.1-mini,baseline,"{""CQ"":0.09,""AQ"":0.06,""HQ"":0.09,""VQ"":0.11}"
1665,01665_stitched.jpg,0.32,0.74,0.27,0.06,gpt-4.1-mini,baseline,"{""CQ"":0.32,""AQ"":0.74,""HQ"":0.27,""VQ"":0.06}"
1669,01669_stitched.jpg,0.42,-0.0,0.1,-0.03,gpt-4.1-mini,baseline,"{""CQ"":0.42,""AQ"":-0.00,""HQ"":0.10,""VQ"":-0.03}"
1676,01676_stitched.jpg,0.41,0.31,-0.2,0.12,gpt-4.1-mini,baseline,"{""CQ"":0.41,""AQ"":0.31,""HQ"":-0.20,""VQ"":0.12}"
1678,01678_stitched.jpg,0.11,0.0,-0.2,-0.13,gpt-4.1-mini,baseline,"{""CQ"":0.11,""AQ"":0.00,""HQ"":-0.20,""VQ"":-0.13}"
1680,01680_stitched.jpg,0.64,-0.09,0.24,-0.03,gpt-4.1-mini,baseline,"{""CQ"":0.64,""AQ"":-0.09,""HQ"":0.24,""VQ"":-0.03}"
1684,01684_stitched.jpg,0.11,0.53,0.04,-0.05,gpt-4.1-mini,baseline,"{""CQ"":0.11,""AQ"":0.53,""HQ"":0.04,""VQ"":-0.05}"
1686,01686_stitched.jpg,0.22,0.29,0.39,-0.07,gpt-4.1-mini,baseline,"{""CQ"":0.22,""AQ"":0.29,""HQ"":0.39,""VQ"":-0.07}"
